date,favorites,geo,hashtags,id,mentions,permalink,retweets,text,username
2018-03-29 15:42:51,0,,#WorldTour #AI #Retail #industry,979443789638066176,@Salesforce,https://twitter.com/CTurnerWhite/status/979443789638066176,0,"Come tell us what matters most to you - meet me in Boston at the @Salesforce #WorldTour and lets talk #AI , #Retail and #industry ! https:// twitter.com/YoungHeike/sta tus/979415702661603328 …",CTurnerWhite
2018-03-29 12:17:42,8,,#AIforHumanity #France #ArtificialIntelligence #HigherEducation #AI #PhD #Msc #research #ai #academia #startups #industry #OpenData #healthcare #Transportation #AI #ethics #France #Europe,979392163627839488,@EmmanuelMacron,https://twitter.com/AgoniGrammi/status/979392163627839488,1,"#AIforHumanity #France 's #ArtificialIntelligence strategy An inspirational @EmmanuelMacron #HigherEducation : x 2 ( #AI students) #PhD , #Msc #research : 800meu #ai #academia , #startups , #industry #OpenData : #healthcare , #Transportation #AI with #ethics #France with #Europe pic.twitter.com/4yLRQCFaHl",AgoniGrammi
2018-03-29 12:06:25,2,,#ecosystem #innovation #value #industry #business #function #silo #CEO #CIO #CMO #digitaltransformation #AI #IoT #bigda,979389324331450369,@iJOTProductions,https://twitter.com/AlecSocial/status/979389324331450369,0,"RT @iJOTProductions : Innovation #ecosystem - what is all the buzz? Go where your #innovation leads you for #value , going beyond the traditional boundaries of #industry , #business , #function , & #silo . #CEO #CIO #CMO #digitaltransformation #AI #IoT #bigda … pic.twitter.com/m4wEHugGe1",AlecSocial
2018-03-29 11:45:55,3,,#automation #employment #futureofwork #future #trends #industry #technology #AI,979384164221845504,@wef,https://twitter.com/NikaMohar/status/979384164221845504,0,"Robots have been taking our jobs for 50 years, so why are we worried? https:// bit.ly/2yb536f via @wef #automation #employment #futureofwork #future #trends #industry #technology #AI pic.twitter.com/OKt21Em85B",NikaMohar
2018-03-29 10:44:31,1,,#industry #automotive #electronics #RepublicOfKorea #robots #AI,979368713358016512,,https://twitter.com/fcocastillov/status/979368713358016512,0,"The robot density in the general #industry (excluding #automotive ) is still comparatively low. However, countries with an important #electronics industry have a higher rate. The #RepublicOfKorea is on top with 475 #robots installed per 10K employees. It is followed by Japan. #AI pic.twitter.com/ACCoNHRJMC",fcocastillov
2018-03-29 10:22:02,1,,#ecosystem #innovation #value #industry #business #function #silo #CEO #CIO #CMO #digitaltransformation #AI #IoT #bigdata,979363055015546881,,https://twitter.com/iJOTProductions/status/979363055015546881,0,"Innovation #ecosystem - what is all the buzz? Go where your #innovation leads you for #value , going beyond the traditional boundaries of #industry , #business , #function , & #silo . #CEO #CIO #CMO #digitaltransformation #AI #IoT #bigdata Blog: https:// goo.gl/w8doHK pic.twitter.com/7BpCaCutRB",iJOTProductions
2018-03-29 08:02:48,0,,#Blog #HappyEaster #IT #ICT #Media #Tech #AI #Staffing #News #Industry #NewJobs #HireTime #ManningGlobal,979328013811798017,,https://twitter.com/ManningGlobal/status/979328013811798017,0,EGGSTRA! EGGSTRA! READ ALL ABOUT IT! Tips 'n tech & everything that's hot off the press! http:// blog.manningglobal.com #Blog #HappyEaster #IT #ICT #Media #Tech #AI #Staffing #News #Industry #NewJobs #HireTime #ManningGlobal pic.twitter.com/g5VEjEabTx,ManningGlobal
2018-03-29 04:28:31,0,,#manufacturing #industry #ArtificialIntelligence #AI #organization #automated #CI #platform,979274089922727936,,https://twitter.com/JariAngesleva/status/979274089922727936,0,How can #manufacturing #industry harness the potential of #ArtificialIntelligence (AI) and how to budget new #AI initiatives? If my #organization is looking for self-learning quality assurance system or #automated #CI /CD #platform how should I proceed? http:// ow.ly/HbWU30jdlJn,JariAngesleva
2018-03-29 02:49:42,1,,#bigdata #INDUSTRY #Analytics #Solutions #BigdataAnalytics #data #cloud #ArtificialIntelligence #AI #ML,979249220753371136,,https://twitter.com/MSR_Cosmos/status/979249220753371136,1,Cut through the noise that your #bigdata is making. Contact us today to set-up a free trial/demo of our suite of #INDUSTRY -specific #Analytics #Solutions . http:// bit.ly/2GhxiZC #BigdataAnalytics #data #cloud #ArtificialIntelligence #AI #ML pic.twitter.com/4mb90rLDqF,MSR_Cosmos
2018-03-29 00:44:23,0,,#AI #DataScience #AR #Blockchain #Agritech #LifeSciences #DigitalEconomy #IoT #Industry #Business #Innovation #Metallurgy #FluidPower,979217682997436416,@infollion @IntelAI @MikeQuindazzi @JimMarous @stpiindia @FluidPowerWorld,https://twitter.com/jaysureshnaidu/status/979217682997436416,0,#AI #DataScience #AR #Blockchain #Agritech #LifeSciences #DigitalEconomy #IoT #Industry 4.0 #Business #Innovation #Metallurgy #FluidPower @infollion @IntelAI @MikeQuindazzi @JimMarous @stpiindia @FluidPowerWorld https:// lnkd.in/d4j3Hgk,jaysureshnaidu
2018-03-28 23:22:02,0,,#DigitalTransformation #Industry # #ML #IoT #BigData #Mpgvip #defstar5 #AI #Data #RT,979196960744775685,,https://twitter.com/JeffS_Garcia/status/979196960744775685,0,#DigitalTransformation by #Industry ? 【 #ℹnfographic 】 #ML #IoT #BigData #Mpgvip #defstar5 #AI #Data http:// ItsInfographics.com FOLLOw #RT pic.twitter.com/iQM0GLEWth,JeffS_Garcia
2018-03-28 22:40:17,1,,#Chatbots #10 #business #brand #industry #IBMWatson #AI #selling #socialselling #fintech #IBMPartner #facebookbreach #ucaas,979186453186932736,,https://twitter.com/Lookwherewelive/status/979186453186932736,1,Top-10 Benefits of #Chatbots #10 - Demonstrate #business #brand #industry leadership Get an #IBMWatson #AI Chatbot today here: https:// telecomreseller.com/2018/03/18/cha tbots-accelerate-sales-support-get-an-ibm-watson-assistant-ai-driven-chatbot-now/ … #selling #socialselling #fintech #IBMPartner #facebookbreach #ucaas pic.twitter.com/E71k5r4mRi,Lookwherewelive
2018-03-28 18:55:08,0,,#Chatbots #business #industry #IBMWatson #AI #selling #socialselling #iot #IBMPartner,979129793009496064,,https://twitter.com/boulderbusiness/status/979129793009496064,1,Top-10 Benefits of #Chatbots 10 - Demonstrate #business #industry leadership Get an #IBMWatson #AI Chatbot today here: https:// telecomreseller.com/2018/03/18/cha tbots-accelerate-sales-support-get-an-ibm-watson-assistant-ai-driven-chatbot-now/ … #selling #socialselling #iot #IBMPartner,boulderbusiness
2018-03-28 09:57:19,7,,#manufacturing #AI #industry #BigData,978994446812549121,@wmgwarwick,https://twitter.com/TomChapell/status/978994446812549121,5,University #manufacturing group opens centre of #AI expertise. The @wmgwarwick Centre for Applied Artificial Intelligence to allow #industry to properly adapt to the “age of #BigData ”. New centre to allow businesses collect & handle lots of digital info. https:// bit.ly/2GCpuAY pic.twitter.com/MlcH4MR2R2,TomChapell
2018-03-28 06:40:07,1,,#business #industry #humans #HealthAndSafety #assess #risk #danger #RiskAssessments #Robots #AI,978944819870478337,,https://twitter.com/HiVizJack/status/978944819870478337,0,Is it true that #business and #industry will always need #humans ? Take #HealthAndSafety as an example. Human judgement will always be necessary to #assess #risk and #danger ...right? #RiskAssessments #Robots #AI pic.twitter.com/1uvzAI9vnG,HiVizJack
2018-03-28 04:47:21,5,,#AI #industry #IndustryIsSexy #smartindustries2018 #industriedufutur #Industria40,978916439594807298,@giparis2018,https://twitter.com/dataswati/status/978916439594807298,0,If you see people in orange industrial helmets (kasks) @giparis2018 it’s Dataswati team! Do not hesitate to stop and ask if you have questions on #AI for #industry . Or just visit booth 3J26 #IndustryIsSexy #smartindustries2018 #industriedufutur #Industria40 pic.twitter.com/oCBuC5KAO3,dataswati
2018-03-28 04:31:23,3,,#AI #industry #IndustryIsSexy #smartindustries2018 #industriedufutur #Industria40,978912423863377921,@giparis2018,https://twitter.com/dataswati/status/978912423863377921,0,Day2 @giparis2018 discussions on #AI for #industry . Dataswati stand 3J26 #IndustryIsSexy #smartindustries2018 #industriedufutur #Industria40 pic.twitter.com/DU2s7N8Mzm,dataswati
2018-03-28 03:50:25,2,,#AI #education #technology #industry #competitiveness #DEIforum #DigitiseEU #futureofwork #digitalskills #jobs,978902114901659650,@DigIndEU,https://twitter.com/CEEMET/status/978902114901659650,0,Acceptance will when it's known what #AI is & what its added value is. Focus on #education ! Check what #technology #industry is doing #competitiveness & getting workforce ready http:// bit.ly/2FGPniB #DEIforum #DigitiseEU @DigIndEU #futureofwork #digitalskills #jobs https:// twitter.com/CECIMO_Info/st atus/978899064174665728 …,CEEMET
2018-03-27 23:44:34,0,,#technology #AI #industry #IoT #VR,978840240742805505,,https://twitter.com/nineleaps/status/978840240742805505,1,“How Emerging Technologies Are Impacting Industries” by Dylan Bird https:// medium.com/swlh/how-emerg ing-technologies-are-impacting-industries-b85afc14b5d … #technology #AI #industry #IoT #VR,nineleaps
2018-03-27 23:27:44,1,,#best #representation #evolution #business #industry #insights #infographic #innovation #revolution #technology #IoT #connectivity #DigitalTransformation #AI #fintech #B2B #ecommerce #goal,978836006811021313,@antgrasso,https://twitter.com/e_CoachManager/status/978836006811021313,0,What is the future of our business industry? Here's the #best #representation from @antgrasso of what #evolution holds our #business #industry . #insights #infographic #innovation #revolution #technology #IoT #connectivity #DigitalTransformation #AI #fintech #B2B #ecommerce #goal https:// twitter.com/antgrasso/stat us/978821566996860933 …,e_CoachManager
2018-03-27 19:31:45,1,,#RESILIENT #INFRASTRUCTURES #SMARTCITY #SMARTCITIES #SMARTHOME #INDUSTRY #INNOVATION #URBAN #SUSTAINABLE #ARCHITECTURE #DESIGN #IOT #5G #AI #SENSOR #NETWORKS #CLIMATECHANGE #FLOOD #ENGINEERING #INDUSTRY40 #PROTECTION,978776620474470400,,https://twitter.com/ADRIANDOMAINAME/status/978776620474470400,6,http:// RESILIENTINFRASTRUCTURES.COM DOMAIN NAME FOR SALE. OFFERS (DM) #RESILIENT #INFRASTRUCTURES #SMARTCITY #SMARTCITIES #SMARTHOME #INDUSTRY #INNOVATION #URBAN #SUSTAINABLE #ARCHITECTURE #DESIGN #IOT #5G #AI #SENSOR #NETWORKS #CLIMATECHANGE #FLOOD #ENGINEERING #INDUSTRY40 #PROTECTION pic.twitter.com/IKTifKwaXN,ADRIANDOMAINAME
2018-03-27 12:42:11,0,,#ecosystem #innovation #value #industry #business #function #silo #CEO #CIO #CMO #digitaltransformation #AI #IoT #bigdata,978673548934963200,,https://twitter.com/iJOTProductions/status/978673548934963200,0,"Innovation #ecosystem - what is all the buzz? Go where your #innovation leads you for #value , going beyond the traditional boundaries of #industry , #business , #function , & #silo . #CEO #CIO #CMO #digitaltransformation #AI #IoT #bigdata Blog: https:// goo.gl/w8doHK pic.twitter.com/CLlVZKHSs8",iJOTProductions
2018-03-27 12:00:41,0,,#AI #Robots #industry #growth #Devtribe,978663105478758400,,https://twitter.com/joindevtribe/status/978663105478758400,0,"""Manufacturers can’t ignore the thrumming beat calling for measurable and meaningful progress on Industry 4.0 in 2018."" #AI #Robots #industry #growth #Devtribe http:// ow.ly/wT6K30jbiTZ",joindevtribe
2018-03-27 11:58:49,0,,#industry #automotive #interim #CEO #HRD #CFO #AI #digital #executivesearch,978662633271447552,,https://twitter.com/InterimRichard/status/978662633271447552,0,Challenges in the automotive industry - the race to make cars “connected”... #industry #automotive #interim #CEO #HRD #CFO #AI #digital #executivesearch https:// baileymontagunews.com/4NV0-7Z51-882E PF9B02/cr.aspx …,InterimRichard
2018-03-27 10:19:52,0,,#BlogTime #Articles #IT #ICT #Media #Tech #AI #Staffing #News #Industry #NewJobs #HireTime #ManningGlobal,978637733710254081,,https://twitter.com/ManningGlobal/status/978637733710254081,0,"Blog party! Top tech, recruiting trends and candidate crib sheets... we've got you covered! http:// blog.manningglobal.com #BlogTime #Articles #IT #ICT #Media #Tech #AI #Staffing #News #Industry #NewJobs #HireTime #ManningGlobal pic.twitter.com/k8viJhDbCb",ManningGlobal
2018-03-27 09:54:03,3,,#ioe #wearables #tech #AI #blockchain #deeplearning #Robotics #sdx #IoT #biotech #fintech #martech #4IR #INDUSTRY #InternetOfThings,978631236422811651,,https://twitter.com/nshpatel69/status/978631236422811651,0,Business Impact #ioe #wearables #tech #AI #blockchain #deeplearning #Robotics #sdx #IoT #biotech #fintech #martech #4IR #INDUSTRY #InternetOfThings pic.twitter.com/DN4tMDGiH0,nshpatel69
2018-03-27 09:35:23,6,,#AI #Akademie #industry #DEIforum #DigitiseEU,978626538907295744,@IMTFrance @TU_Muenchen,https://twitter.com/pgmeunier/status/978626538907295744,3,«In the 4 coming yrs #AI will have a huge impact on all industry sectors whether you are and SME or large company» by Markus Hess . Challenge accepted #Akademie by @IMTFrance & @TU_Muenchen will tackle AI for #industry with companies. #DEIforum #DigitiseEU pic.twitter.com/tzIAFWxMKj,pgmeunier
2018-03-27 08:10:01,0,,#industry #top10 #iot #ai #apps,978605057263521792,,https://twitter.com/just_plan_it/status/978605057263521792,0,"Studiesa don't lie, these are the Top 10 trends that will become a MUST in the manufacturing landscape: https:// hubs.ly/H0b6-H_0 #industry #top10 #iot #ai #apps pic.twitter.com/8pIlIXjFBp",just_plan_it
2018-03-27 08:02:29,0,,#content #industry #AI #contentmarketing #SEO,978603160192389120,,https://twitter.com/hasaantariq5/status/978603160192389120,0,Looking through the artificial intelligence mirror: insights and automation http:// bit.ly/2osFIBr #content #industry #AI #contentmarketing #SEO pic.twitter.com/c12G6i0HWW,hasaantariq5
2018-03-27 08:01:42,0,,#content #industry #AI #contentmarketing #SEO,978602964163153921,,https://twitter.com/zunedseo/status/978602964163153921,0,Looking through the artificial intelligence mirror: insights and automation http:// bit.ly/2osFIBr #content #industry #AI #contentmarketing #SEO pic.twitter.com/jJRFMvmo71 seo,zunedseo
2018-03-27 08:00:27,20,,#content #industry #AI #contentmarketing #SEO,978602649665921025,,https://twitter.com/sewatch/status/978602649665921025,39,Looking through the artificial intelligence mirror: insights and automation http:// bit.ly/2osFIBr #content #industry #AI #contentmarketing #SEO pic.twitter.com/9GGzYaGt0U,sewatch
2018-03-27 06:27:00,0,,#AI #ArtificialIntelligence #Industry #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata,978579129862893570,@cloudpreacher @cloudpreacher @dealroomco @MikeQuindazzi,https://twitter.com/DigitalVipul/status/978579129862893570,0,RT @cloudpreacher : RT @cloudpreacher : Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via @dealroomco . @MikeQuindazzi hashtags #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata … pic.twitter.com/BvFDcRz5wg,DigitalVipul
2018-03-27 05:30:38,2,,#meetup #AI #Industry #AIFactory,978564946618474497,@DCbrain_feed,https://twitter.com/msft4startupsfr/status/978564946618474497,1,"We are delighted to invite you to @DCbrain_feed 's first #meetup #AI for #Industry at the prestigious Société d'Encouragement pour l'Industrie nationale on tuesday 10 of april (6:30 - 10:00 PM / 4 Place Saint-Germain-des-Près, Paris) ! Places on: https://www. meetup.com/fr-FR/Meetup-I ntelligence-artificielle-Paris/events/248256516/?_cookie-check=KBTzNY1EuuEoL-j7 … #AIFactory pic.twitter.com/b2Sfuryarg",msft4startupsfr
2018-03-27 05:00:10,3,,#Industry #4IR #AI #Robotics #futureofwork #IoT,978557277228748800,@von_scheel @Smart_IoT,https://twitter.com/4th_Ind_Rev/status/978557277228748800,4,""" #Industry 4.0 is not about technology. It's about people, how people connect & how they work together. It's about helping each other to be successful"". Great #4IR quote from @von_scheel speaking at @Smart_IoT London. #AI #Robotics #futureofwork #IoT https:// goo.gl/Ecx3F9 pic.twitter.com/z8k8iMnmSH",4th_Ind_Rev
2018-03-27 04:36:30,4,,#Entrepreneurship #tech #SME #startup #innovation #AI #investment #industry #changamakers #digitalization,978551321874845696,@apoteket_ab @IBM @jacobdegeer @drsaeid @jacobdegeer @iZettle,https://twitter.com/MarmarNekoro/status/978551321874845696,2,"Great panel w CEOs & founders @apoteket_ab @IBM @jacobdegeer @drsaeid lifting need for partnerships & #Entrepreneurship . “Cash is king” disputed by @jacobdegeer , founder & CEO @iZettle ;) #tech #SME #startup #innovation #AI #investment #industry #changamakers #digitalization pic.twitter.com/tDVNavOTGh",MarmarNekoro
2018-03-27 00:50:02,0,,#AI #ArtificialIntelligence #Industry #MachineLearning #AR #VR #IoT #Drones #IoT,978494331609911296,@dealroomco @MikeQuindazzi @cloudpreacher,https://twitter.com/VR_Intelligence/status/978494331609911296,0,Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via @dealroomco . @MikeQuindazzi #MachineLearning #AR #VR #IoT #Drones #IoT RT @cloudpreacher link http:// bit.ly/2FdHwq9 pic.twitter.com/NXvRxNDmoI,VR_Intelligence
2018-03-27 00:49:03,1,,#AI #wearablehealthapps #healthcareindustry #wearableapp #ITcompany #Mobileappdev #Empower #Industry #Hospital,978494081730076672,,https://twitter.com/SySBunny/status/978494081730076672,0,"In this article, we explore AI to wearable health apps for Better Tomorrow ...health care apps more useful for users!! https:// lerablog.org/technology/sof tware/how-ai-in-wearable-health-apps-will-change-tomorrow/ … #AI #wearablehealthapps #healthcareindustry #wearableapp #ITcompany #Mobileappdev #Empower #Industry #Hospital",SySBunny
2018-03-26 23:36:10,1,,#AI #ArtificialIntelligence #Industry #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #MikeQuindazzi,978475741498232835,@dealroomco @MikeQuindazzi,https://twitter.com/MotorcycleTwitt/status/978475741498232835,1,Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via @dealroomco . @MikeQuindazzi hashtags #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata … http:// bit.ly/2FdHwq9 by #MikeQuindazzi pic.twitter.com/vnBegEpqjW,MotorcycleTwitt
2018-03-26 22:22:11,7,,#AI #ArtificialIntelligence #Industry #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #MikeQuindazzi,978457123582545920,@dealroomco @MikeQuindazzi,https://twitter.com/WorldTrendsInfo/status/978457123582545920,11,Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via @dealroomco . @MikeQuindazzi hashtags #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata … http:// bit.ly/2FdHwq9 by #MikeQuindazzi pic.twitter.com/1sCQqjbYv8,WorldTrendsInfo
2018-03-26 21:19:40,0,,#IoT #tech #AI #ML #robotics #Space2 #Industry,978441390022520832,@MyriotaGlobal,https://twitter.com/glrowlands1/status/978441390022520832,2,@MyriotaGlobal direct-to-orbit #IoT #tech will also enable autonomous modernisation plans: https://www. army.gov.au/our-future/blo g/emerging-threats-and-opportunities/to-automate-or-not-automate-that-is-the-question … #AI #ML #robotics #Space2 #Industry,glrowlands1
2018-03-26 20:41:16,5,,#AI #ArtificialIntelligence #Industry #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #InfoSec #DX #IIoT #Tech #DataScience #IT,978431725893312512,@dealroomco @MikeQuindazzi,https://twitter.com/GaryDower/status/978431725893312512,8,Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry via @dealroomco @MikeQuindazzi http:// ow.ly/wsfN30jaxIO #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #InfoSec #DX #IIoT #Tech #DataScience #IT pic.twitter.com/f4alG9psND,GaryDower
2018-03-26 17:54:03,0,,#ai #data #industry #news,978389644130836480,,https://twitter.com/zentrade_online/status/978389644130836480,0,AI-driven data could be the music industry’s best marketing instrument http:// zentrade.online/ai-driven-data -could-be-the-music-industrys-best-marketing-instrument/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter … #ai #data #industry #news,zentrade_online
2018-03-26 16:11:14,0,,#AI #ArtificialIntelligence #Industry #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #Rightdata #DX # #labnol,978363770111234048,,https://twitter.com/HydraVR/status/978363770111234048,1,David Holm: Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via dealroomco. MikeQuindazzi hashtags #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #Rightdata #DX #… https:// twitter.com/cloudpreacher/ status/978229400733921281#labnol …,HydraVR
2018-03-26 15:36:47,1,,#AI #ArtificialIntelligence #Industry #MachineLearning #DeepLearning,978355099197235200,@cloudpreacher @dealroomco @MikeQuindazzi,https://twitter.com/techpearce2/status/978355099197235200,1,David Holm @cloudpreacher Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via @dealroomco . @MikeQuindazzi hashtags #MachineLearning #DeepLearning link http:// bit.ly/2FdHwq9 pic.twitter.com/azslonwsmo,techpearce2
2018-03-26 14:35:00,1,,#AI #ArtificialIntelligence #Industry #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata,978339552195686400,@MikeQuindazzi @cloudpreacher @dealroomco @MikeQuindazzi,https://twitter.com/DigitalVipul/status/978339552195686400,2,RT @MikeQuindazzi RT @cloudpreacher : Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via @dealroomco . @MikeQuindazzi hashtags #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata … pic.twitter.com/BvFDcRz5wg,DigitalVipul
2018-03-26 13:50:20,42,,#AI #ArtificialIntelligence #Industry,978328313155477504,@dealroomco @MikeQuindazzi @evankirstel @ipfconline1 @ahier,https://twitter.com/HikariBlue/status/978328313155477504,36,Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via @dealroomco . MT @MikeQuindazzi cc @evankirstel @ipfconline1 @ahier pic.twitter.com/woy5B6XNtV,HikariBlue
2018-03-26 12:51:16,0,,#AI #ArtificialIntelligence #Industry #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #Rightda,978313446218444800,,https://twitter.com/Nbombourg/status/978313446218444800,0,RT cloudpreacher: Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via dealroomco. MikeQuindazzi hashtags #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #Rightda … pic.twitter.com/hKlk3Rlqi6,Nbombourg
2018-03-26 12:46:44,1,,#AI #ArtificialIntelligence #Industry #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #Rightda,978312306856742912,,https://twitter.com/Findout_Ltd/status/978312306856742912,0,RT cloudpreacher: Ready for #AI in Europe? #ArtificialIntelligence is now pervasive across nearly every #Industry vertical via dealroomco. MikeQuindazzi hashtags #MachineLearning #DeepLearning #Robotics #AR #VR #IoT #Drones #Bigdata #Smartdata #Rightda … pic.twitter.com/PnMf3HSrLI,Findout_Ltd
2018-03-26 12:38:13,1,,#ecosystem #innovation #value #industry #business #function #silo #CEO #CIO #CMO #digitaltransformation #AI #IoT #bigda,978310161264775169,@iJOTProductions,https://twitter.com/AlecSocial/status/978310161264775169,0,"RT @iJOTProductions : Innovation #ecosystem - what is all the buzz? Go where your #innovation leads you for #value , going beyond the traditional boundaries of #industry , #business , #function , & #silo . #CEO #CIO #CMO #digitaltransformation #AI #IoT #bigda … pic.twitter.com/wk5hY0tFaA",AlecSocial
2018-03-26 10:59:05,0,,#IBMWatson #AI #industry,978285215180259329,@IBM,https://twitter.com/cdemetrio_/status/978285215180259329,1,. @IBM launches #IBMWatson Data Kits to accelerate the adoption of #AI into #industry -specific scenarios https:// buff.ly/2IKfgfW pic.twitter.com/2nWcbzhjDw,cdemetrio_
